Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
paulkomposch_AUS,Paul Komposch,Austria,TSV Hartberg,DF,Centre_Back,65,65,29,47,45,64,73
amadoukone_COT,Amadou Kone,Cote d'Ivoire,Stade de Reims,MF,Defensive_Midfielder,65,61,53,60,61,61,66
mauricekrattenmacher_GER,Maurice Krattenmacher,Germany,SSV Ulm 1846,MF,Attacking_Midfielder,65,74,63,58,67,46,58
srdjankuzmic_SLO,Srdjan Kuzmic,Slovenia,Viborg FF,DF,Right_Back,65,75,26,58,59,61,58
leejinyong_KOR,Lee Jin Yong,"Korea, South",Gimcheon Sangmu,MF,Central_Midfielder,65,59,48,61,64,63,73
dexterlembikisa_JAM,Dexter Lembikisa,Jamaica,Wolves,DF,Right_Back,65,83,43,55,60,60,60
giovannileoni_ITA,Giovanni Leoni,Italy,Parma,DF,Centre_Back,65,55,27,41,47,66,64
feddeleysen_BEL,Fedde Leysen,Belgium,R. Union St.-G.,DF,Centre_Back,65,54,38,50,49,65,69
dannyleyva_UNI,Danny Leyva,United States,Sounders FC,MF,Central_Midfielder,65,64,59,60,65,52,55
emmanuellongelo_ENG,Emmanuel Longelo,England,Cambridge Utd,DF,Left_Back,65,81,52,60,64,57,60
davidlopez_SPA,David Lopez,Spain,Burgos CF,DF,Centre_Back,65,65,31,46,51,63,78
jackmaher_UNI,Jack Maher,United States,Nashville SC,DF,Centre_Back,65,53,24,47,52,66,69
mohamedbelhadjmahmoud_TUN,Mohamed Belhadj Mahmoud,Tunisia,FC Lugano,MF,Central_Midfielder,65,67,58,62,66,64,69
alimajrashi_SAU,Ali Majrashi,Saudi Arabia,Al Ahli,DF,Right_Back,65,81,44,52,62,58,73
pablomarin_SPA,Pablo Marin,Spain,Real Sociedad,MF,Attacking_Midfielder,65,62,58,62,65,37,47
pellemattsson_DEN,Pelle Mattsson,Denmark,Silkeborg IF,MF,Central_Midfielder,65,60,47,63,66,64,69
stefanmauk_AUS,Stefan Mauk,Australia,Adelaide United,MF,Attacking_Midfielder,65,69,60,63,66,54,70
lucasmauragis_AUS,Lucas Mauragis,Australia,Central Coast,DF,Left_Back,65,77,50,60,64,58,72
sennymayulu_FRA,Senny Mayulu,France,Paris SG,MF,Attacking_Midfielder,65,72,60,63,71,48,53
pathemboup_SEN,Pathe Mboup,Senegal,Pau FC,MF,Side_Midfielder,65,82,62,57,69,27,49
matkomiljevic_UNI,Matko Miljevic,United States,Newell's,MF,Attacking_Midfielder,65,58,60,63,71,44,57
tarasmykhavko_UKR,Taras Mykhavko,Ukraine,Dynamo Kyiv,DF,Centre_Back,65,64,30,50,56,66,62
andrewnabbout_AUS,Andrew Nabbout,Australia,Melbourne City,MF,Side_Midfielder,65,78,65,61,67,47,73
ruslanneshcheret_UKR,Ruslan Neshcheret,Ukraine,Dynamo Kyiv,GK,Goalkeeper,65,65,62,66,66,27,64
andregomes_POR,Andre Gomes,Portugal,SL Benfica,GK,Goalkeeper,65,66,62,61,67,41,64
jamespantemis_CAN,James Pantemis,Canada,Portland Timbers,GK,Goalkeeper,65,65,63,54,66,36,65
mikependers_BEL,Mike Penders,Belgium,KRC Genk,GK,Goalkeeper,65,67,64,63,68,20,64
andresperea_UNI,Andres Perea,United States,New York City FC,MF,Defensive_Midfielder,65,72,50,59,64,63,68
gabrielpereira_BRA,Gabriel Pereira,Brazil,APOEL FC,GK,Goalkeeper,65,64,66,64,67,27,66
noahpersson_SWE,Noah Persson,Sweden,GC Zürich,DF,Left_Back,65,76,52,58,65,58,54
mauriciopineda_UNI,Mauricio Pineda,United States,Chicago Fire FC,DF,Centre_Back,65,50,31,48,58,66,70
niccolopisilli_ITA,Niccolo Pisilli,Italy,AS Roma,MF,Central_Midfielder,65,53,59,65,63,59,52
antonioportales_MEX,Antonio Portales,Mexico,Dundee FC,DF,Centre_Back,65,64,41,54,55,63,72
andrewprivett_UNI,Andrew Privett,United States,Charlotte FC,DF,Centre_Back,65,63,32,53,56,65,67
damianpuebla_ARG,Damian Puebla,Argentina,Instituto,MF,Attacking_Midfielder,65,69,72,60,68,25,48
ryanraposo_CAN,Ryan Raposo,Canada,Whitecaps FC,MF,Side_Midfielder,65,68,58,63,67,57,50
danielrios_MEX,Daniel Rios,Mexico,Atlanta United,FW,Striker,65,48,68,45,59,26,67
sadibousane_SEN,Sadibou Sane,Senegal,FC Metz,DF,Centre_Back,65,67,37,42,45,67,69
mamadousarr_FRA,Mamadou Sarr,France,Strasbourg,DF,Centre_Back,65,62,30,51,54,65,68
alensherri_ALB,Alen Sherri,Albania,Cagliari,GK,Goalkeeper,65,66,61,61,68,34,63
fredriksjovold_NOR,Fredrik Sjovold,Norway,FK Bodø/Glimt,DF,Right_Back,65,67,50,61,66,59,60
juliosoler_ARG,Julio Soler,Argentina,Lanús,DF,Left_Back,65,82,41,49,62,62,60
mihailostevanovic_SER,Mihailo Stevanovic,Serbia,FC St. Gallen,MF,Defensive_Midfielder,65,71,59,60,66,61,70
sandertangvik_NOR,Sander Tangvik,Norway,Rosenborg BK,GK,Goalkeeper,65,65,64,63,66,57,65
viniciustobias_BRA,Vinicius Tobias,Brazil,Shakhtar Donetsk,DF,Right_Back,65,71,44,56,67,61,64
jacobtrenskow_DEN,Jacob Trenskow,Denmark,sc Heerenveen,FW,Right_Winger,65,66,60,62,67,48,46
kaitrewin_AUS,Kai Trewin,Australia,Melbourne City,DF,Centre_Back,65,66,43,56,58,64,77
nectariostriantis_AUS,Nectarios Triantis,Australia,Hibernian,DF,Centre_Back,65,57,34,56,48,63,70
billtuiloma_NEW,Bill Tuiloma,New Zealand,Charlotte FC,DF,Centre_Back,65,62,54,63,59,63,74
davidwatson_SCO,David Watson,Scotland,Kilmarnock,MF,Central_Midfielder,65,60,61,61,64,61,65
maxwellwoledzi_GHA,Maxwell Woledzi,Ghana,Fredrikstad FK,DF,Centre_Back,65,68,36,51,52,63,72
rihitoyamamoto_JAP,Rihito Yamamoto,Japan,STVV,MF,Defensive_Midfielder,65,65,50,58,64,62,61
kevinzeroli_ITA,Kevin Zeroli,Italy,Milano FC,MF,Central_Midfielder,65,68,57,62,70,64,59
dejanzukic_SER,Dejan Zukic,Serbia,Wolfsberger AC,MF,Attacking_Midfielder,65,71,60,67,65,35,57
jonasadjetey_GHA,Jonas Adjetey,Ghana,FC Basel 1893,DF,Centre_Back,64,70,23,43,45,64,65
aliahmed_CAN,Ali Ahmed,Canada,Whitecaps FC,MF,Central_Midfielder,64,75,55,60,66,61,63
angeahoussou_COT,Ange Ahoussou,Cote d'Ivoire,Pau FC,DF,Centre_Back,64,61,33,40,51,64,67
romeoamane_COT,Romeo Amane,Cote d'Ivoire,BK Häcken,MF,Central_Midfielder,64,80,53,61,70,57,67
joshatencio_UNI,Josh Atencio,United States,Sounders FC,MF,Defensive_Midfielder,64,64,46,52,54,66,74
lamarebogarde_NET,Lamare Bogarde,Netherlands,Aston Villa,MF,Defensive_Midfielder,64,64,46,57,61,63,69
abdelrahmanboudah_SWE,Abdelrahman Boudah,Sweden,Västerås SK,FW,Left_Winger,64,72,59,60,67,41,63
kieronbowie_SCO,Kieron Bowie,Scotland,Hibernian,FW,Striker,64,75,62,59,63,39,80
oliverbraude_NOR,Oliver Braude,Norway,sc Heerenveen,DF,Right_Back,64,66,46,61,62,58,61
pedrobravo_COL,Pedro Bravo,Colombia,FC Midtjylland,MF,Central_Midfielder,64,72,52,55,62,58,63
leandrobrey_ARG,Leandro Brey,Argentina,Boca Juniors,GK,Goalkeeper,64,64,60,50,65,29,65
joshuabrillante_AUS,Joshua Brillante,Australia,WS Wanderers,MF,Defensive_Midfielder,64,47,55,60,62,60,80
colecampbell_UNI,Cole Campbell,United States,Borussia Dortmund,MF,Side_Midfielder,64,73,57,59,69,26,39
santiagocastaneda_UNI,Santiago Castaneda,United States,SC Paderborn 07,MF,Central_Midfielder,64,70,46,60,65,65,60
jordancourtney-perkins_AUS,Jordan Courtney-Perkins,Australia,Sydney FC,DF,Left_Back,64,72,44,54,60,63,75
muhammeddamar_GER,Muhammed Damar,Germany,SV Elversberg,MF,Attacking_Midfielder,64,64,60,63,68,38,54
francisdevries_NEW,Francis de Vries,New Zealand,Auckland FC,DF,Left_Back,64,64,48,62,61,59,73
maxdean_ENG,Max Dean,England,KAA Gent,FW,Striker,64,70,64,50,62,26,68
patrickdorgu_DEN,Patrick Dorgu,Denmark,Lecce,DF,Left_Back,64,78,50,54,67,57,48
griffindorsey_UNI,Griffin Dorsey,United States,Houston Dynamo,DF,Right_Back,64,76,55,61,66,57,67
matthieuepolo_BEL,Matthieu Epolo,Belgium,Standard Liège,GK,Goalkeeper,64,66,65,59,66,32,59
romainesse_ENG,Romain Esse,England,Millwall,MF,Side_Midfielder,64,73,53,59,68,47,56
matthewgarbett_NEW,Matthew Garbett,New Zealand,NAC Breda,MF,Attacking_Midfielder,64,73,60,61,66,51,66
tyriquegeorge_ENG,Tyrique George,England,Chelsea,MF,Side_Midfielder,64,81,62,58,68,32,52
alexgersbach_AUS,Alex Gersbach,Australia,Kalmar FF,DF,Left_Back,64,82,35,55,61,57,73
rhyangrant_AUS,Rhyan Grant,Australia,Sydney FC,DF,Right_Back,64,66,56,60,62,59,81
joshgriffiths_ENG,Josh Griffiths,England,Bristol Rovers,GK,Goalkeeper,64,65,62,61,66,30,62
karlhein_EST,Karl Hein,Estonia,R. Valladolid CF,GK,Goalkeeper,64,61,63,56,66,35,64
ottohindrich_ROM,Otto Hindrich,Romania,CFR 1907 Cluj,GK,Goalkeeper,64,64,63,54,65,26,63
brendanhines-ike_UNI,Brendan Hines-Ike,United States,Austin FC,DF,Centre_Back,64,53,53,54,58,64,73
kasperhogh_DEN,Kasper Hogh,Denmark,FK Bodø/Glimt,FW,Striker,64,77,62,50,62,28,64
oscarhojlund_DEN,Oscar Hojlund,Denmark,Frankfurt,MF,Central_Midfielder,64,74,56,60,66,61,66
dinkohorkas_CRO,Dinko Horkas,Croatia,UD Las Palmas,GK,Goalkeeper,64,64,61,61,66,48,62
francoibarra_ARG,Franco Ibarra,Argentina,Rosario Central,MF,Defensive_Midfielder,64,67,45,55,59,65,64
seedyjatta_NOR,Seedy Jatta,Norway,SK Sturm Graz,FW,Striker,64,81,61,46,66,26,67
keeganjelacic_AUS,Keegan Jelacic,Australia,Brisbane Roar,MF,Side_Midfielder,64,74,57,60,65,54,69
maxjohnston_SCO,Max Johnston,Scotland,SK Sturm Graz,DF,Right_Back,64,81,36,58,60,57,64
andreasjungdal_DEN,Andreas Jungdal,Denmark,Cremonese,GK,Goalkeeper,64,67,61,57,67,23,63
bernardkamungo_UNI,Bernard Kamungo,United States,FC Dallas,MF,Side_Midfielder,64,77,64,54,67,45,48
anankhalaili_ISR,Anan Khalaili,Israel,R. Union St.-G.,FW,Right_Winger,64,76,62,56,67,25,59
thibaultklidje_TOG,Thibault Klidje,Togo,FC Luzern,FW,Striker,64,81,63,56,69,26,63
jonathanklinsmann_UNI,Jonathan Klinsmann,United States,Cesena,GK,Goalkeeper,64,64,63,64,65,29,64
leokokubo_JAP,Leo Kokubo,Japan,STVV,GK,Goalkeeper,64,63,62,60,65,41,63
mertkomur_GER,Mert Komur,Germany,FC Augsburg,MF,Attacking_Midfielder,64,65,61,59,70,38,51
charalamposkostoulas_GRE,Charalampos Kostoulas,Greece,Olympiacos FC,FW,Striker,64,68,63,53,61,35,64
theodoreku-dipietro_UNI,Theodore Ku-DiPietro,United States,D.C. United,MF,Side_Midfielder,64,73,59,52,68,35,56
madslarsen_DEN,Mads Larsen,Denmark,Silkeborg IF,MF,Central_Midfielder,64,69,57,61,64,57,48
rubenlezcano_PAR,Ruben Lezcano,Paraguay,Libertad,MF,Central_Midfielder,64,67,52,60,65,56,58
javilopez_SPA,Javi Lopez,Spain,Adelaide United,DF,Right_Back,64,54,52,62,64,64,65
mathiaslovik_NOR,Mathias Lovik,Norway,Molde FK,DF,Left_Back,64,81,39,52,63,57,65
pedroganchas_POR,Pedro Ganchas,Portugal,Silkeborg IF,DF,Centre_Back,64,46,32,35,38,66,70
jamesmcgarry_NEW,James McGarry,New Zealand,Aberdeen,DF,Left_Back,64,82,59,58,67,55,75
patrikmijic_CRO,Patrik Mijic,Croatia,TSV Hartberg,FW,Striker,64,65,63,47,59,27,64
mikeymoore_ENG,Mikey Moore,England,Spurs,MF,Side_Midfielder,64,75,60,60,66,35,51
ryoyamorishita_JAP,Ryoya Morishita,Japan,Legia Warszawa,MF,Side_Midfielder,64,71,57,58,66,59,61
vitinho_BRA,Vitinho,Brazil,Arouca,MF,Central_Midfielder,64,65,64,63,66,53,55
suphanatmueanta_THA,Suphanat Mueanta,Thailand,OH Leuven,FW,Right_Winger,64,66,61,57,67,23,44
dylannealis_UNI,Dylan Nealis,United States,Red Bulls,DF,Right_Back,64,72,40,46,56,64,68
lewisneilson_SCO,Lewis Neilson,Scotland,St. Johnstone,DF,Centre_Back,64,66,27,48,55,63,66
ethannwaneri_ENG,Ethan Nwaneri,England,Arsenal,MF,Attacking_Midfielder,64,68,62,62,67,39,50
eliasmaromarsson_ICE,Elias Mar Omarsson,Iceland,NAC Breda,FW,Striker,64,85,60,53,66,37,71
tomaspalacios_ARG,Tomas Palacios,Argentina,Lombardia FC,DF,Centre_Back,64,53,36,34,38,66,69
antepalaversa_CRO,Ante Palaversa,Croatia,Aberdeen,MF,Central_Midfielder,64,51,65,61,64,62,66
parkchanyong_KOR,Park Chan Yong,"Korea, South",Gimcheon Sangmu,DF,Centre_Back,64,61,31,45,40,63,68
jamespenrice_SCO,James Penrice,Scotland,Hearts,DF,Left_Back,64,78,50,59,62,58,63
darlan_BRA,Darlan,Brazil,Wuhan Three Towns,FW,Striker,64,61,62,63,69,56,56
renopiscopo_AUS,Reno Piscopo,Australia,Melb. Victory,MF,Attacking_Midfielder,64,79,59,61,69,39,56
santiagoramosmingo_ARG,Santiago Ramos Mingo,Argentina,Defensa,DF,Centre_Back,64,47,34,47,51,65,59
nicklasrojkjaer_DEN,Nicklas Rojkjaer,Denmark,Mjällby AIF,MF,Central_Midfielder,64,70,59,61,63,50,63
josephrosales_HON,Joseph Rosales,Honduras,Minnesota United,DF,Left_Back,64,70,44,57,65,59,59
stormroux_NEW,Storm Roux,New Zealand,Central Coast,DF,Right_Back,64,76,46,52,60,57,77
davidruiz_HON,David Ruiz,Honduras,Inter Miami CF,MF,Central_Midfielder,64,68,49,59,68,61,57
jonrussell_JAM,Jon Russell,Jamaica,Barnsley,MF,Central_Midfielder,64,50,59,60,60,63,75
joaorego_POR,Joao Rego,Portugal,SL Benfica,MF,Attacking_Midfielder,64,66,55,62,70,54,50
zidansertdemir_DEN,Zidan Sertdemir,Denmark,FC Nordsjælland,MF,Central_Midfielder,64,68,56,64,67,49,58
keessmit_NET,Kees Smit,Netherlands,AZ,MF,Central_Midfielder,64,69,53,62,67,59,63
jakubstolarczyk_POL,Jakub Stolarczyk,Poland,Leicester City,GK,Goalkeeper,64,65,64,67,69,36,63
callumtalbot_AUS,Callum Talbot,Australia,Melbourne City,DF,Right_Back,64,78,42,57,63,57,67
kacpertobiasz_POL,Kacper Tobiasz,Poland,Legia Warszawa,GK,Goalkeeper,64,64,60,57,68,28,64
noeltornqvist_SWE,Noel Tornqvist,Sweden,Mjällby AIF,GK,Goalkeeper,64,64,65,63,63,46,64
mohamedtoure_AUS,Mohamed Toure,Australia,Randers FC,FW,Striker,64,85,60,52,65,31,66
obedvargas_MEX,Obed Vargas,Mexico,Sounders FC,MF,Central_Midfielder,64,74,42,62,71,55,51
nishanvelupillay_AUS,Nishan Velupillay,Australia,Melb. Victory,MF,Side_Midfielder,64,92,54,55,68,34,56
lukavuskovic_CRO,Luka Vuskovic,Croatia,KVC Westerlo,DF,Centre_Back,64,61,62,50,58,59,75
benwaine_NEW,Ben Waine,New Zealand,Mansfield Town,FW,Striker,64,82,63,55,63,44,75
owenwolff_UNI,Owen Wolff,United States,Austin FC,MF,Defensive_Midfielder,64,72,44,61,67,61,53
yukanghyun_KOR,Yu Kang Hyun,"Korea, South",Gimcheon Sangmu,FW,Striker,64,71,64,45,61,27,63
yoramzague_FRA,Yoram Zague,France,Paris SG,DF,Right_Back,64,74,47,59,65,59,56
gjivaizechiel_NET,Gjivai Zechiel,Netherlands,Feyenoord,MF,Central_Midfielder,64,75,47,61,70,64,52
tanguyzoukrou_FRA,Tanguy Zoukrou,France,BSC Young Boys,DF,Centre_Back,64,49,32,43,42,66,63
noahadedeji-sternberg_BEL,Noah Adedeji-Sternberg,Belgium,KRC Genk,FW,Left_Winger,63,77,63,49,70,21,49
samueladeniran_UNI,Samuel Adeniran,United States,Philadelphia,FW,Striker,63,57,65,43,48,25,73
khusniddinalikulov_UZB,Khusniddin Alikulov,Uzbekistan,Çaykur Rizespor,DF,Centre_Back,63,63,31,48,47,63,63
hugoalvarez_SPA,Hugo Alvarez,Spain,RC Celta,MF,Side_Midfielder,63,65,57,63,63,53,50
ryanastley_WAL,Ryan Astley,Wales,Dundee FC,DF,Centre_Back,63,50,34,51,49,64,63
leonavdullahu_SWI,Leon Avdullahu,Switzerland,FC Basel 1893,MF,Defensive_Midfielder,63,59,48,59,59,57,63
theoberdayes_SWI,Theo Berdayes,Switzerland,FC Sion,MF,Side_Midfielder,63,64,60,56,61,21,62
sebastianberhalter_UNI,Sebastian Berhalter,United States,Whitecaps FC,MF,Central_Midfielder,63,68,45,60,64,59,64
emmanuelbiumla_FRA,Emmanuel Biumla,France,Angers SCO,DF,Centre_Back,63,56,44,52,55,65,64
noahbotic_AUS,Noah Botic,Australia,Western United,FW,Striker,63,67,62,46,61,28,63
mariusbroholm_NOR,Marius Broholm,Norway,Rosenborg BK,FW,Right_Winger,63,70,55,60,65,49,48
mahercarrizo_ARG,Maher Carrizo,Argentina,Vélez Sarsfield,FW,Striker,63,79,65,49,65,21,60
denilcastillo_ECU,Denil Castillo,Ecuador,FC Midtjylland,MF,Defensive_Midfielder,63,62,34,57,50,60,69
tiocipot_SLO,Tio Cipot,Slovenia,Grazer AK,MF,Central_Midfielder,63,63,49,61,67,56,51
nnamdicollins_GER,Nnamdi Collins,Germany,Frankfurt,DF,Centre_Back,63,83,25,45,50,61,68
promisedavid_CAN,Promise David,Canada,R. Union St.-G.,FW,Striker,63,61,63,39,53,27,67
maximedelanghe_BEL,Maxime Delanghe,Belgium,Cercle Brugge,GK,Goalkeeper,63,63,62,63,65,21,64
ousmanediao_SEN,Ousmane Diao,Senegal,FC Midtjylland,DF,Centre_Back,63,69,34,46,58,62,65
mariodorgeles_COT,Mario Dorgeles,Cote d'Ivoire,FC Nordsjælland,MF,Central_Midfielder,63,77,46,61,69,51,50
aymanelwafi_MOR,Ayman El Wafi,Morocco,FC Lugano,DF,Centre_Back,63,55,33,53,60,62,68
umehemmanuel_NIG,Umeh Emmanuel,Nigeria,FC Zürich,FW,Left_Winger,63,80,64,52,66,29,53
mikayilfaye_SEN,Mikayil Faye,Senegal,Stade Rennais FC,DF,Centre_Back,63,74,41,51,54,59,73
willferry_IRE,Will Ferry,Ireland,Dundee United,DF,Left_Back,63,73,52,60,66,55,53
thomasgillier_CHI,Thomas Gillier,Chile,Uni. Católica,GK,Goalkeeper,63,64,58,60,67,21,63
ensogonzalez_PAR,Enso Gonzalez,Paraguay,Wolves,FW,Left_Winger,63,81,52,58,69,35,40
kostagrozos_AUS,Kosta Grozos,Australia,Newcastle Jets,MF,Central_Midfielder,63,68,53,64,62,55,69
hankyowon_KOR,Han Kyo Won,"Korea, South",Suwon FC,MF,Side_Midfielder,63,74,61,58,65,47,64
ibehautekiet_BEL,Ibe Hautekiet,Belgium,Standard Liège,DF,Centre_Back,63,65,33,47,37,64,66
zidaneiqbal_IRA,Zidane Iqbal,Iraq,FC Utrecht,MF,Central_Midfielder,63,68,58,61,70,52,56
thomasjorgensen_DEN,Thomas Jorgensen,Denmark,Viborg FF,MF,Central_Midfielder,63,65,57,56,61,52,58
kimtaehwan_KOR,Kim Tae Hwan,"Korea, South",Jeju United,DF,Right_Back,63,67,42,54,58,58,73
joelking_AUS,Joel King,Australia,Sydney FC,DF,Left_Back,63,69,33,54,58,56,71
ryankitto_AUS,Ryan Kitto,Australia,Adelaide United,DF,Left_Back,63,78,55,58,62,54,74
antonikozubal_POL,Antoni Kozubal,Poland,Lech Poznań,MF,Central_Midfielder,63,68,54,57,63,53,73
ethanmbappe_FRA,Ethan Mbappe,France,LOSC Lille,MF,Central_Midfielder,63,61,54,65,65,57,49
christosmouzakitis_GRE,Christos Mouzakitis,Greece,Olympiacos FC,MF,Central_Midfielder,63,67,54,64,70,51,52
bilalnadir_MOR,Bilal Nadir,Morocco,OM,MF,Central_Midfielder,63,58,52,61,63,57,59
marknatta_AUS,Mark Natta,Australia,Newcastle Jets,DF,Centre_Back,63,76,33,49,56,61,76
oliverolsen_DEN,Oliver Olsen,Denmark,Randers FC,DF,Right_Back,63,68,48,58,60,57,69
yasinozcan_TUR,Yasin Ozcan,Turkey,Kasımpaşa,DF,Left_Back,63,65,36,45,55,64,67
alexpadilla_MEX,Alex Padilla,Mexico,Athletic Club,GK,Goalkeeper,63,64,64,60,62,31,67
alexandarpopovic_AUS,Alexandar Popovic,Australia,GwangJu FC,DF,Centre_Back,63,67,32,48,53,60,75
ahmedqasem_SWE,Ahmed Qasem,Sweden,IF Elfsborg,MF,Attacking_Midfielder,63,70,55,60,66,38,57
lucassanabria_URU,Lucas Sanabria,Uruguay,Nacional,MF,Defensive_Midfielder,63,57,48,57,62,60,59
theosander_DEN,Theo Sander,Denmark,F.C. København,GK,Goalkeeper,63,64,62,63,65,39,62
jabessaralegui_ARG,Jabes Saralegui,Argentina,Boca Juniors,MF,Central_Midfielder,63,69,55,60,66,56,62
dennisseimen_GER,Dennis Seimen,Germany,VfB Stuttgart,GK,Goalkeeper,63,64,58,61,65,40,59
jan-carlosimic_SER,Jan-Carlo Simic,Serbia,RSC Anderlecht,DF,Centre_Back,63,68,28,42,43,64,58
momodoulaminsonko_SWE,Momodou Lamin Sonko,Sweden,KAA Gent,FW,Left_Winger,63,80,61,50,69,17,52
hugosotelo_SPA,Hugo Sotelo,Spain,RC Celta,MF,Central_Midfielder,63,65,59,59,65,44,54
quinnsullivan_UNI,Quinn Sullivan,United States,Philadelphia,FW,Striker,63,76,60,64,67,49,57
samsutton_NEW,Sam Sutton,New Zealand,Well. Phoenix,DF,Left_Back,63,77,57,62,66,55,66
marianotroilo_ARG,Mariano Troilo,Argentina,Belgrano,DF,Centre_Back,63,46,29,43,46,62,73
yazanal-arab_JOR,Yazan Al-Arab,Jordan,FC Seoul,DF,Centre_Back,62,58,29,37,42,62,71
ikeralmena_SPA,Iker Almena,Spain,Al Qadisiyah,MF,Side_Midfielder,62,73,54,56,63,25,46
elisbishesari_SWE,Elis Bishesari,Sweden,IFK Göteborg,GK,Goalkeeper,62,64,61,66,63,27,61
valdemarbyskov_DEN,Valdemar Byskov,Denmark,FC Midtjylland,MF,Side_Midfielder,62,70,51,60,64,39,40
amadycamara_MAL,Amady Camara,Mali,SK Sturm Graz,FW,Striker,62,74,62,55,62,22,60
chohyuntaek_KOR,Cho Hyun Taek,"Korea, South",Gimcheon Sangmu,DF,Left_Back,62,72,39,52,61,57,61
bobbyclark_ENG,Bobby Clark,England,RB Salzburg,MF,Central_Midfielder,62,68,54,62,69,50,56
gabrielcleur_AUS,Gabriel Cleur,Australia,WS Wanderers,DF,Right_Back,62,61,40,52,57,59,66
adamdaghim_DEN,Adam Daghim,Denmark,RB Salzburg,FW,Striker,62,81,58,53,67,50,65
callanelliot_NEW,Callan Elliot,New Zealand,Auckland FC,DF,Right_Back,62,76,48,57,64,54,64
jonathanfischer_DEN,Jonathan Fischer,Denmark,Fredrikstad FK,GK,Goalkeeper,62,64,63,62,63,24,65
yahavgurfinkel_ISR,Yahav Gurfinkel,Israel,Rongcheng FC,DF,Left_Back,62,71,35,44,60,55,59
conradharder_DEN,Conrad Harder,Denmark,Sporting CP,FW,Striker,62,74,61,47,63,23,60
bodehidalgo_UNI,Bode Hidalgo,United States,Real Salt Lake,DF,Right_Back,62,77,43,45,66,58,58
cameronhowieson_NEW,Cameron Howieson,New Zealand,Auckland FC,MF,Central_Midfielder,62,70,59,61,62,54,67
arijonibrahimovic_GER,Arijon Ibrahimovic,Germany,FC Bayern München,FW,Left_Winger,62,59,62,56,67,26,48
daneingham_NEW,Dane Ingham,New Zealand,Newcastle Jets,DF,Right_Back,62,86,47,54,60,52,79
jeremyjacquet_FRA,Jeremy Jacquet,France,Clermont Foot 63,DF,Centre_Back,62,64,31,47,52,61,66
leeseungmo_KOR,Lee Seung Mo,"Korea, South",FC Seoul,MF,Defensive_Midfielder,62,70,57,56,63,56,76
lukasmacnaughton_CAN,Lukas MacNaughton,Canada,Nashville SC,DF,Centre_Back,62,60,31,39,49,62,69
maxmata_NEW,Max Mata,New Zealand,Auckland FC,FW,Striker,62,72,61,48,58,24,72
kuryumatsuki_JAP,Kuryu Matsuki,Japan,Göztepe,MF,Central_Midfielder,62,66,61,58,61,58,71
mojaehyeon_KOR,Mo Jae Hyeon,"Korea, South",Gimcheon Sangmu,MF,Side_Midfielder,62,77,61,55,64,22,59
rodrigomorinigo_PAR,Rodrigo Morinigo,Paraguay,Libertad,GK,Goalkeeper,62,61,58,59,65,29,62
kevino'toole_UNI,Kevin O'Toole,United States,New York City FC,DF,Left_Back,62,67,53,51,63,59,60
albertocosta_POR,Alberto Costa,Portugal,Vitória SC,DF,Right_Back,62,67,32,51,57,59,56
sondreorjasaeter_NOR,Sondre Orjasaeter,Norway,Sarpsborg 08,MF,Side_Midfielder,62,77,51,54,66,30,53
joaquinpanichelli_ARG,Joaquin Panichelli,Argentina,CD Mirandés,FW,Striker,62,54,65,44,57,20,58
mateopellegrino_ARG,Mateo Pellegrino,Argentina,Platense,FW,Striker,62,54,63,46,57,30,69
dylanpierias_AUS,Dylan Pierias,Australia,Adelaide United,MF,Side_Midfielder,62,88,49,51,66,50,63
nandopijnaker_NEW,Nando Pijnaker,New Zealand,Auckland FC,DF,Centre_Back,62,48,41,52,50,61,74
givairoread_NET,Givairo Read,Netherlands,Feyenoord,MF,Side_Midfielder,62,81,51,53,62,57,61
joaopedro_BRA,Joao Pedro,Brazil,Charlotte FC,DF,Left_Back,62,58,27,52,48,62,66
janreichert_GER,Jan Reichert,Germany,1. FC Nürnberg,GK,Goalkeeper,62,63,61,61,62,29,65
loganrogerson_NEW,Logan Rogerson,New Zealand,Auckland FC,FW,Right_Winger,62,81,59,53,64,43,62
jacenrussell-rowe_CAN,Jacen Russell-Rowe,Canada,Columbus Crew,FW,Striker,62,71,59,46,58,17,63
nathan-dylansaliba_CAN,Nathan-Dylan Saliba,Canada,CF Montréal,MF,Central_Midfielder,62,63,45,58,69,56,59
vickosevelj_CRO,Vicko Sevelj,Croatia,Dundee United,DF,Centre_Back,62,61,37,50,55,63,65
joaquinseys_BEL,Joaquin Seys,Belgium,Club Brugge,DF,Left_Back,62,78,27,51,60,56,52
sholashoretire_ENG,Shola Shoretire,England,PAOK FC,MF,Attacking_Midfielder,62,73,54,57,67,37,54
tommysmith_NEW,Tommy Smith,New Zealand,Auckland FC,DF,Centre_Back,62,39,37,48,47,60,67
nikolastulic_SER,Nikola Stulic,Serbia,Sp. Charleroi,FW,Striker,62,54,63,52,60,25,63
claytontaylor_AUS,Clayton Taylor,Australia,Newcastle Jets,MF,Side_Midfielder,62,83,58,50,66,36,64
demiregetiknaz_TUR,Demir Ege Tiknaz,Turkey,Rio Ave FC,MF,Defensive_Midfielder,62,66,48,63,67,53,61
