Name,Age,Nation,Position,Club,League,Confederation,Billion_KRW,Field,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Name_ID
Sandy Walsh,30,Indonesia,Right_Back,Yokohama F. Marinos,J1_League,AFC,13.0,DF,68,58,37,61,64,66,72,sandywalsh_IND
Santiago Ascacibar,28,Argentina,Defensive_Midfielder,Club Estudiantes de La Plata,Liga_Profesional,CONMEBOL,113.8,MF,76,70,70,71,75,73,71,santiagoascacibar_ARG
Santiago Bueno,26,Uruguay,Centre_Back,Wolverhampton Wanderers,PremierLeague,CONMEBOL,162.5,DF,77,50,31,56,56,78,78,santiagobueno_URU
Santiago Castaneda,20,United States,Defensive_Midfielder,SC Paderborn 07,Bundesliga_2,CONCACAF,65.0,MF,64,70,46,60,65,65,60,santiagocastaneda_UNI
Santiago Castro,20,Argentina,Striker,Bologna FC 1909,Serie_A,CONMEBOL,568.8,FW,73,79,73,59,73,40,65,santiagocastro_ARG
Santiago Gimenez,24,Mexico,Striker,AC Milan,Serie_A,CONCACAF,487.5,FW,79,79,80,70,76,49,75,santiagogimenez_MEX
Santiago Hezze,23,Argentina,Defensive_Midfielder,Olympiacos Piraeus,SuperLeague1,CONMEBOL,195.0,MF,77,67,62,67,71,75,77,santiagohezze_ARG
Santiago Mele,27,Uruguay,Goalkeeper,CF Monterrey,Liga_MX,CONMEBOL,40.6,GK,73,75,70,68,76,50,68,santiagomele_URU
Santiago Pierotti,24,Argentina,Right_Winger,US Lecce,Serie_A,CONMEBOL,65.0,FW,68,67,67,65,71,61,67,santiagopierotti_ARG
Santiago Ramos Mingo,23,Argentina,Centre_Back,Esporte Clube Bahia,Brasileiro_SerieA,CONMEBOL,97.5,DF,64,47,34,47,51,65,59,santiagoramosmingo_ARG
Santiago Rodriguez,25,Uruguay,Attacking_Midfielder,Botafogo de Futebol e Regatas,Brasileiro_SerieA,CONMEBOL,73.1,MF,73,77,67,68,74,38,52,santiagorodriguez_URU
Santiago Simon,23,Argentina,Side_Midfielder,CA River Plate,Liga_Profesional,CONMEBOL,73.1,MF,73,75,62,70,74,65,72,santiagosimon_ARG
Santiago Sosa,26,Argentina,Centre_Back,Racing Club,Liga_Profesional,CONMEBOL,130.0,DF,73,57,57,63,67,72,78,santiagososa_ARG
Santi Comesana,28,Spain,Central_Midfielder,Villarreal CF,LaLiga,UEFA,130.0,MF,75,57,69,68,73,76,74,santicomesana_SPA
Sasa Lukic,28,Serbia,Defensive_Midfielder,Fulham FC,PremierLeague,UEFA,227.5,MF,75,53,69,74,75,70,70,sasalukic_SER
Sascha Horvath,28,Austria,Central_Midfielder,LASK,Austria_Bundesliga,UEFA,24.4,MF,72,82,68,72,77,57,62,saschahorvath_AUS
Saud Abdulhamid,26,Saudi Arabia,Right_Back,AS Roma,Serie_A,AFC,48.8,DF,78,92,46,67,72,71,77,saudabdulhamid_SAU
Saul Coco,26,Equatorial Guinea,Centre_Back,Torino FC,Serie_A,CAF,162.5,DF,75,85,56,58,60,76,78,saulcoco_EQU
Savinho,21,Brazil,Right_Winger,Manchester City,PremierLeague,CONMEBOL,812.5,FW,82,88,72,77,84,30,53,savinho_BRA
Scott McTominay,28,Scotland,Central_Midfielder,SSC Napoli,Serie_A,UEFA,812.5,MF,78,55,78,71,73,75,84,scottmctominay_SCO
Scott Twine,26,England,Attacking_Midfielder,Bristol City,Championship,UEFA,73.1,MF,71,78,69,70,72,55,53,scotttwine_ENG
Seamus Coleman,36,Ireland,Right_Back,Everton FC,PremierLeague,UEFA,8.1,DF,74,53,65,71,73,76,70,seamuscoleman_IRE
Sean Johnson,36,United States,Goalkeeper,Toronto FC,MLS,CONCACAF,6.5,GK,70,70,65,70,74,42,69,seanjohnson_UNI
Sean Klaiber,30,Suriname,Centre_Back,Bröndby IF,Danish_Superligaen,CONCACAF,27.6,DF,72,79,62,68,66,67,78,seanklaiber_SUR
Sean Longstaff,27,England,Central_Midfielder,Leeds United,PremierLeague,UEFA,325.0,MF,76,56,68,73,73,73,71,seanlongstaff_ENG
Sean Nealis,28,United States,Centre_Back,New York Red Bulls,MLS,CONCACAF,40.6,DF,70,67,32,39,49,69,84,seannealis_UNI
Sebastian Berhalter,24,United States,Central_Midfielder,Vancouver Whitecaps FC,MLS,CONCACAF,32.5,MF,63,68,45,60,64,59,64,sebastianberhalter_UNI
Sebastian Boselli,21,Uruguay,Centre_Back,CA River Plate,Liga_Profesional,CONMEBOL,61.8,DF,72,75,50,66,66,70,77,sebastianboselli_URU
Sebastian Nanasi,23,Sweden,Side_Midfielder,RC Strasbourg Alsace,Ligue1,UEFA,292.5,MF,73,70,64,71,77,32,65,sebastiannanasi_SWE
Sebastiano Desplanches,22,Italy,Goalkeeper,Palermo FC,Serie_B,UEFA,32.5,GK,69,70,65,66,72,26,68,sebastianodesplanches_ITA
Sebastiano Esposito,23,Italy,Striker,Inter Milan,Serie_A,UEFA,138.1,FW,72,73,73,72,74,35,63,sebastianoesposito_ITA
Sebastian Szymanski,26,Poland,Attacking_Midfielder,Fenerbahce,SuperLig,UEFA,243.8,MF,80,81,77,79,79,51,67,sebastianszymanski_POL
Sebastian Villa,29,Colombia,Left_Winger,CS Independiente Rivadavia,Liga_Profesional,CONMEBOL,81.2,FW,73,86,71,68,74,32,64,sebastianvilla_COL
Sebastien Haller,31,Cote d'Ivoire,Striker,Borussia Dortmund,Bundesliga,CAF,48.8,FW,79,56,79,63,75,51,73,sebastienhaller_COT
Seedy Jatta,22,Norway,Striker,SK Sturm Graz,Austria_Bundesliga,UEFA,32.5,FW,64,81,61,46,66,26,67,seedyjatta_NOR
Sefer Emini,25,North Macedonia,Central_Midfielder,Sönderjyske Fodbold,Danish_Superligaen,UEFA,16.2,MF,59,67,58,60,63,38,54,seferemini_NOR
Seiya Maikuma,27,Japan,Right_Back,AZ Alkmaar,Eredivisie,AFC,65.0,DF,70,74,60,64,67,65,67,seiyamaikuma_JAP
Seko Fofana,30,Cote d'Ivoire,Central_Midfielder,Stade Rennais FC,Ligue1,CAF,162.5,MF,80,71,77,76,78,73,86,sekofofana_COT
Semih Kilicsoy,19,Turkey,Striker,Besiktas JK,SuperLig,UEFA,195.0,FW,72,78,74,60,75,31,71,semihkilicsoy_TUR
Sem Steijn,23,Netherlands,Attacking_Midfielder,Feyenoord Rotterdam,Eredivisie,UEFA,260.0,MF,75,66,78,69,75,38,75,semsteijn_NET
Senne Lammens,23,Belgium,Goalkeeper,Royal Antwerp FC,Jupiler_ProLeague,UEFA,146.2,GK,67,71,65,61,69,21,63,sennelammens_BEL
Senne Lynen,26,Belgium,Defensive_Midfielder,SV Werder Bremen,Bundesliga,UEFA,146.2,MF,75,70,62,72,67,73,77,sennelynen_BEL
Senny Mayulu,19,France,Central_Midfielder,Paris Saint-Germain,Ligue1,UEFA,243.8,MF,65,72,60,63,71,48,53,sennymayulu_FRA
Seny Dieng,30,Senegal,Goalkeeper,Middlesbrough FC,Championship,CAF,22.8,GK,71,70,67,69,74,40,67,senydieng_SEN
Seo Min Woo,27,"Korea, South",Defensive_Midfielder,Gangwon FC,K_League1,AFC,11.4,MF,68,60,54,62,66,65,78,seominwoo_KOR
Sepp van den Berg,23,Netherlands,Centre_Back,Brentford FC,PremierLeague,UEFA,357.5,DF,77,76,36,63,66,78,76,seppvandenberg_NET
Serge-Philippe Raux-Yao,26,France,Centre_Back,Rapid Vienna,Austria_Bundesliga,UEFA,81.2,DF,69,44,34,44,49,69,79,serge-philipperaux-yao_FRA
Sergej Milinkovic-Savic,30,Serbia,Central_Midfielder,Al-Hilal SFC,Saudi_ProLeague,UEFA,276.2,MF,85,64,80,81,82,78,88,sergejmilinkovic-savic_SER
Sergi Cardona,26,Spain,Left_Back,Villarreal CF,LaLiga,UEFA,162.5,DF,75,81,43,64,68,73,74,sergicardona_SPA
Sergino Dest,24,United States,Right_Back,PSV Eindhoven,Eredivisie,CONCACAF,260.0,DF,79,91,60,75,82,72,69,serginodest_UNI
Sergio Busquets,37,Spain,Defensive_Midfielder,Inter Miami CF,MLS,UEFA,24.4,MF,81,37,61,77,78,78,73,sergiobusquets_SPA
Sergio Herrera,32,Spain,Goalkeeper,CA Osasuna,LaLiga,UEFA,48.8,GK,78,78,77,75,78,47,76,sergioherrera_SPA
Sergiy Kryvtsov,34,Ukraine,Centre_Back,Miami,MLS,UEFA,14.6,DF,69,57,44,55,50,68,76,sergiykryvtsov_UKR
Serhou Guirassy,29,Guinea,Striker,Borussia Dortmund,Bundesliga,CAF,731.2,FW,84,69,86,71,80,39,79,serhouguirassy_GUI
Seydouba Cisse,24,Guinea,Central_Midfielder,CD Leganés,LaLiga_2,CAF,48.8,MF,69,60,66,66,66,62,57,seydoubacisse_GUI
Shandon Baptiste,27,Grenada,Central_Midfielder,Luton Town,League_One,CONCACAF,32.5,MF,69,67,58,67,75,68,65,shandonbaptiste_GRE
Shaquille Pinas,27,Suriname,Centre_Back,Hammarby IF,Allsvenskan,CONCACAF,40.6,DF,67,75,53,59,63,64,72,shaquillepinas_SUR
Shea Charles,21,Northern Ireland,Defensive_Midfielder,Southampton FC,Championship,UEFA,162.5,MF,67,59,47,65,61,65,69,sheacharles_NOR
Sheraldo Becker,30,Suriname,Left_Winger,Real Sociedad,LaLiga,CONCACAF,40.6,FW,76,93,74,70,78,35,69,sheraldobecker_SUR
Sherel Floranus,26,Curacao,Right_Back,PEC Zwolle,Eredivisie,CONCACAF,13.8,DF,69,87,46,58,68,64,75,sherelfloranus_CUR
Shkelqim Vladi,24,Kosovo,Striker,FC Lugano,Swiss_SuperLeague,UEFA,24.4,FW,67,69,68,56,67,24,67,shkelqimvladi_KOS
Shogo Taniguchi,34,Japan,Centre_Back,Sint-Truidense VV,Jupiler_ProLeague,AFC,16.2,DF,72,62,45,60,60,75,73,shogotaniguchi_JAP
Shuto Machino,25,Japan,Striker,Borussia Mönchengladbach,Bundesliga,AFC,81.2,FW,69,74,67,61,71,30,72,shutomachino_JAP
Siebe Horemans,27,Belgium,Right_Back,FC Utrecht,Eredivisie,UEFA,56.9,DF,68,76,30,58,64,66,76,siebehoremans_BEL
Sikou Niakate,26,Mali,Centre_Back,SC Braga,Liga_Portugal,CAF,130.0,DF,76,72,39,51,64,77,80,sikouniakate_MAL
Simon Banza,28,Congo,Striker,SC Braga,Liga_Portugal,CAF,227.5,FW,80,75,80,56,76,36,77,simonbanza_CON
Simon Becher,26,United States,Striker,St. Louis CITY SC,MLS,CONCACAF,16.2,FW,60,58,62,40,57,38,60,simonbecher_UNI
Simone Canestrelli,24,Italy,Centre_Back,Pisa Sporting Club,Serie_A,UEFA,113.8,DF,65,65,39,48,46,65,73,simonecanestrelli_ITA
Simone Pafundi,19,Italy,Attacking_Midfielder,Udinese Calcio,Serie_A,UEFA,81.2,MF,69,77,65,67,76,46,53,simonepafundi_ITA
Simone Scuffet,29,Italy,Goalkeeper,Pisa Sporting Club,Serie_A,UEFA,32.5,GK,73,73,71,65,76,50,72,simonescuffet_ITA
Simon Mignolet,37,Belgium,Goalkeeper,Club Brugge KV,Jupiler_ProLeague,UEFA,19.5,GK,78,77,75,73,80,51,81,simonmignolet_BEL
Simon Seidl,22,Austria,Attacking_Midfielder,FC Blau-Weiss Linz,Austria_Bundesliga,UEFA,16.2,MF,60,66,55,57,61,49,51,simonseidl_AUS
Sinaly Diomande,24,Cote d'Ivoire,Centre_Back,AJ Auxerre,Ligue1,CAF,81.2,DF,73,65,46,61,58,73,76,sinalydiomande_COT
Siyabonga Ngezana,28,South Africa,Centre_Back,FCSB,Romaina_SuperLiga,CAF,56.9,DF,69,73,25,43,55,70,76,siyabongangezana_SOU
Slawomir Abramowicz,21,Poland,Goalkeeper,Jagiellonia Bialystok,Ekstraklasa,UEFA,65.0,GK,58,55,59,63,59,29,58,slawomirabramowicz_POL
Slobodan Rubezic,25,Montenegro,Centre_Back,Aberdeen FC,Scottish_Premiership,UEFA,24.4,DF,67,59,27,32,46,67,81,slobodanrubezic_MON
Sofiane Diop,25,Morocco,Left_Winger,OGC Nice,Ligue1,CAF,162.5,FW,76,70,70,75,81,54,53,sofianediop_MOR
Sofyan Amrabat,28,Morocco,Defensive_Midfielder,Fenerbahce,SuperLig,CAF,276.2,MF,78,65,69,73,75,74,80,sofyanamrabat_MOR
Souffian El Karouani,24,Morocco,Left_Back,FC Utrecht,Eredivisie,CAF,146.2,DF,71,70,43,67,71,65,67,souffianelkarouani_MOR
Soumaila Coulibaly,21,France,Centre_Back,RC Strasbourg Alsace,Ligue1,UEFA,130.0,DF,71,86,36,54,65,68,79,soumailacoulibaly_FRA
Srdjan Kuzmic,21,Slovenia,Right_Back,Viborg FF,Danish_Superligaen,UEFA,21.1,DF,65,75,26,58,59,61,58,srdjankuzmic_SLO
Stanislav Lobotka,30,Slovakia,Defensive_Midfielder,SSC Napoli,Serie_A,UEFA,406.2,MF,82,72,69,80,81,75,75,stanislavlobotka_SLO
Stavros Pilios,24,Greece,Left_Back,AEK Athens,SuperLeague1,UEFA,19.5,DF,69,77,48,65,70,62,63,stavrospilios_GRE
Stefan Bajcetic,20,Spain,Defensive_Midfielder,Liverpool FC,PremierLeague,UEFA,146.2,MF,72,66,52,66,72,69,66,stefanbajcetic_SPA
Stefan Lainer,32,Austria,Right_Back,Red Bull Salzburg,Austria_Bundesliga,UEFA,19.5,DF,73,70,62,65,67,73,75,stefanlainer_AUS
Stefan Mauk,29,Australia,Attacking_Midfielder,Adelaide United,A_League,AFC,10.6,MF,65,69,60,63,66,54,70,stefanmauk_AUS
Stefan Ortega,32,Germany,Goalkeeper,Manchester City,PremierLeague,UEFA,130.0,GK,81,79,77,86,84,52,81,stefanortega_GER
Stefanos Tzimas,19,Greece,Striker,Brighton & Hove Albion,PremierLeague,UEFA,357.5,FW,67,76,67,50,65,31,64,stefanostzimas_GRE
Stefano Turati,23,Italy,Goalkeeper,US Sassuolo,Serie_A,UEFA,105.6,GK,74,75,71,71,78,35,74,stefanoturati_ITA
Stefan Posch,28,Austria,Centre_Back,Bologna FC 1909,Serie_A,UEFA,130.0,DF,78,75,55,68,65,79,75,stefanposch_AUS
Stefan Savic,34,Montenegro,Centre_Back,Trabzonspor,SuperLig,UEFA,14.6,DF,81,63,35,57,57,83,79,stefansavic_MON
Stefan Schwab,34,Austria,Central_Midfielder,Holstein Kiel,Bundesliga_2,UEFA,9.8,MF,74,63,71,75,72,70,75,stefanschwab_AUS
Stefan Tarnovanu,25,Romania,Goalkeeper,FCSB,Romaina_SuperLiga,UEFA,81.2,GK,70,68,65,65,73,55,73,stefantarnovanu_ROM
Stelios Andreou,23,Cyprus,Centre_Back,Royal Charleroi SC,Jupiler_ProLeague,UEFA,56.9,DF,69,71,30,55,56,68,76,steliosandreou_CYP
Stephen Eustaquio,28,Canada,Central_Midfielder,FC Porto,Liga_Portugal,CONCACAF,162.5,MF,76,66,66,75,73,72,73,stepheneustaquio_CAN
Stephen Welsh,25,Scotland,Centre_Back,Celtic FC,Scottish_Premiership,UEFA,16.2,DF,68,66,31,57,62,67,69,stephenwelsh_SCO
Stephy Mavididi,27,England,Left_Winger,Leicester City,Championship,UEFA,162.5,FW,76,88,75,69,76,28,74,stephymavididi_ENG
Steve Mandanda,40,France,Goalkeeper,Without Club,Unknown,UEFA,8.1,GK,78,75,77,74,79,49,77,stevemandanda_FRA
Steve Mounie,30,Benin,Striker,FC Augsburg,Bundesliga,CAF,32.5,FW,76,63,75,64,71,45,79,stevemounie_BEN
Steven Benda,26,Germany,Goalkeeper,Millwall FC,Championship,UEFA,16.2,GK,67,67,65,61,70,37,66,stevenbenda_GER
Steven Berghuis,33,Netherlands,Right_Winger,Ajax Amsterdam,Eredivisie,UEFA,56.9,FW,79,72,80,82,79,39,66,stevenberghuis_NET
Steven Bergwijn,27,Netherlands,Left_Winger,Al-Ittihad Club,Saudi_ProLeague,UEFA,227.5,FW,79,80,76,74,82,41,70,stevenbergwijn_NET
Steven Ugarkovic,30,Australia,Defensive_Midfielder,Western Sydney Wanderers,A_League,AFC,8.1,MF,66,62,58,61,65,61,76,stevenugarkovic_AUS
Stije Resink,22,Netherlands,Defensive_Midfielder,FC Groningen,Eredivisie,UEFA,65.0,MF,66,65,53,64,66,59,67,stijeresink_NET
Stijn Spierings,29,Netherlands,Central_Midfielder,Bröndby IF,Danish_Superligaen,UEFA,32.5,MF,75,54,66,68,70,74,75,stijnspierings_NET
Stole Dimitrievski,31,North Macedonia,Goalkeeper,Valencia CF,LaLiga,UEFA,40.6,GK,79,78,80,74,79,36,78,stoledimitrievski_NOR
Storm Roux,32,New Zealand,Right_Back,Central Coast Mariners,A_League,OFC,4.5,DF,64,76,46,52,60,57,77,stormroux_NEW
Strahinja Pavlovic,24,Serbia,Centre_Back,AC Milan,Serie_A,UEFA,292.5,DF,76,70,43,51,64,75,84,strahinjapavlovic_SER
Suphanat Mueanta,22,Thailand,Striker,Buriram United,Other_leagues,AFC,19.5,FW,64,66,61,57,67,23,44,suphanatmueanta_THA
Sven Botman,25,Netherlands,Centre_Back,Newcastle United,PremierLeague,UEFA,682.5,DF,82,60,37,63,65,83,83,svenbotman_NET
Sven Michel,35,Germany,Left_Winger,SC Paderborn 07,Bundesliga_2,UEFA,7.3,FW,71,69,73,66,74,34,72,svenmichel_GER
Sven Mijnans,25,Netherlands,Attacking_Midfielder,AZ Alkmaar,Eredivisie,UEFA,146.2,MF,74,65,71,71,75,63,70,svenmijnans_NET
Sven Ulreich,36,Germany,Goalkeeper,Bayern Munich,Bundesliga,UEFA,8.1,GK,74,75,69,62,79,41,73,svenulreich_GER
Sverrir Ingi Ingason,31,Iceland,Centre_Back,Panathinaikos FC,SuperLeague1,UEFA,40.6,DF,72,52,53,57,57,72,75,sverriringiingason_ICE
Szymon Wlodarczyk,22,Poland,Striker,SK Sturm Graz,Austria_Bundesliga,UEFA,26.0,FW,68,71,68,51,65,23,72,szymonwlodarczyk_POL
Tai Baribo,27,Israel,Striker,Philadelphia Union,MLS,UEFA,81.2,FW,70,72,72,51,67,25,70,taibaribo_ISR
Taichi Fukui,21,Japan,Central_Midfielder,FC Arouca,Liga_Portugal,AFC,32.5,MF,66,76,52,64,73,52,43,taichifukui_JAP
Taiwo Awoniyi,27,Nigeria,Striker,Nottingham Forest,PremierLeague,CAF,260.0,FW,76,75,76,60,69,32,79,taiwoawoniyi_NIG
Tajon Buchanan,26,Canada,Side_Midfielder,Inter Milan,Serie_A,CONCACAF,97.5,MF,74,92,65,66,74,67,73,tajonbuchanan_CAN
Takahiro Akimoto,27,Japan,Left_Back,Oud-Heverlee Leuven,Jupiler_ProLeague,AFC,24.4,DF,66,77,65,62,67,58,72,takahiroakimoto_JAP
Takefusa Kubo,24,Japan,Right_Winger,Real Sociedad,LaLiga,AFC,487.5,FW,81,84,76,76,83,40,60,takefusakubo_JAP
Takehiro Tomiyasu,26,Japan,Right_Back,Arsenal FC,PremierLeague,AFC,292.5,DF,78,69,33,67,72,80,80,takehirotomiyasu_JAP
Takumu Kawamura,25,Japan,Defensive_Midfielder,Red Bull Salzburg,Austria_Bundesliga,AFC,27.6,MF,61,58,61,58,60,58,58,takumukawamura_JAP
Takuro Kaneko,27,Japan,Right_Winger,Urawa Red Diamonds,J1_League,AFC,24.4,FW,70,80,64,67,72,54,63,takurokaneko_JAP
Takuto Oshima,27,Japan,Defensive_Midfielder,FC Noah Yerevan,Other_leagues,AFC,19.5,MF,67,69,53,67,71,55,58,takutooshima_JAP
Takuya Ogiwara,25,Japan,Left_Back,Urawa Red Diamonds,J1_League,AFC,13.8,DF,66,82,59,64,66,55,71,takuyaogiwara_JAP
Tammy Abraham,27,England,Striker,Besiktas JK,SuperLig,UEFA,243.8,FW,78,78,76,65,75,36,77,tammyabraham_ENG
Tanguy Zoukrou,22,France,Centre_Back,BSC Young Boys,Swiss_SuperLeague,UEFA,29.2,DF,64,49,32,43,42,66,63,tanguyzoukrou_FRA
Tanner Tessmann,23,United States,Defensive_Midfielder,Olympique Lyon,Ligue1,CONCACAF,97.5,MF,71,61,56,68,69,67,78,tannertessmann_UNI
Taras Mykhavko,20,Ukraine,Centre_Back,Dynamo Kyiv,Ukrainian_PremierLeague,UEFA,81.2,DF,65,64,30,50,56,66,62,tarasmykhavko_UKR
Taras Stepanenko,35,Ukraine,Defensive_Midfielder,Eyüpspor,SuperLig,UEFA,13.8,MF,76,64,58,71,69,75,77,tarasstepanenko_UKR
Tarik Tissoudali,32,Morocco,Striker,Khor Fakkan SSC,UAE_ProLeague,CAF,56.9,FW,75,73,75,69,80,37,60,tariktissoudali_MOR
Tariq Lamptey,24,Ghana,Right_Back,Brighton & Hove Albion,PremierLeague,CAF,178.8,DF,75,85,44,66,77,70,50,tariqlamptey_GHA
Tate Russell,25,Australia,Right_Back,Western United FC,A_League,AFC,5.7,DF,61,80,46,55,59,54,63,taterussell_AUS
Tatsuhiro Sakamoto,28,Japan,Side_Midfielder,Coventry City,Championship,AFC,73.1,MF,73,80,64,69,75,58,60,tatsuhirosakamoto_JAP
Taylan Bulut,19,Germany,Right_Back,FC Schalke 04,Bundesliga_2,UEFA,97.5,DF,58,63,43,53,53,56,62,taylanbulut_GER
Taylor Harwood-Bellis,23,England,Centre_Back,Southampton FC,Championship,UEFA,357.5,DF,75,66,36,61,67,76,76,taylorharwood-bellis_ENG
Tayvon Gray,22,Jamaica,Right_Back,New York City FC,MLS,CONCACAF,32.5,DF,65,78,30,52,64,62,64,tayvongray_JAM
Teddy Okou,27,France,Right_Winger,FC Luzern,Swiss_SuperLeague,UEFA,19.5,FW,69,90,68,63,75,31,63,teddyokou_FRA
Teemu Pukki,35,Finland,Striker,HJK Helsinki,Other_leagues,UEFA,8.1,FW,74,75,75,63,72,36,72,teemupukki_FIN
Terem Moffi,26,Nigeria,Striker,OGC Nice,Ligue1,CAF,243.8,FW,77,91,77,54,72,26,77,teremmoffi_NIG
Terry Yegbe,24,Ghana,Centre_Back,IF Elfsborg,Allsvenskan,CAF,40.6,DF,62,64,36,48,50,59,73,terryyegbe_GHA
Teun Koopmeiners,27,Netherlands,Attacking_Midfielder,Juventus FC,Serie_A,UEFA,568.8,MF,83,66,78,83,78,75,78,teunkoopmeiners_NET
Thelo Aasgaard,23,Norway,Attacking_Midfielder,Rangers FC,Scottish_Premiership,UEFA,32.5,MF,66,65,65,64,67,43,61,theloaasgaard_NOR
Theo Bair,25,Canada,Striker,AJ Auxerre,Ligue1,CONCACAF,29.2,FW,69,73,67,50,64,28,79,theobair_CAN
Theodore Ku-DiPietro,23,United States,Attacking_Midfielder,Colorado Rapids,MLS,CONCACAF,32.5,MF,64,73,59,52,68,35,56,theodoreku-dipietro_UNI
Theo Hernandez,27,France,Left_Back,Al-Hilal SFC,Saudi_ProLeague,UEFA,568.8,DF,87,95,76,78,84,81,89,theohernandez_FRA
Theo Leoni,25,Belgium,Central_Midfielder,RSC Anderlecht,Jupiler_ProLeague,UEFA,48.8,MF,73,70,67,73,71,64,63,theoleoni_BEL
Theo Magnin,21,Switzerland,Right_Back,Servette FC,Swiss_SuperLeague,UEFA,32.5,DF,61,63,35,48,60,58,51,theomagnin_SWI
Theo Sander,20,Denmark,Goalkeeper,Odense Boldklub,Danish_Superligaen,UEFA,16.2,GK,63,64,62,63,65,39,62,theosander_DEN
Thiago Cardozo,28,Uruguay,Goalkeeper,Club Atlético Belgrano,Liga_Profesional,CONMEBOL,32.5,GK,69,70,66,61,73,42,65,thiagocardozo_URU
Thiago Helguera,19,Uruguay,Defensive_Midfielder,SC Braga,Liga_Portugal,CONMEBOL,56.9,MF,65,71,44,57,63,60,64,thiagohelguera_URU
Thibault Klidje,24,Togo,Striker,Hibernian FC,Scottish_Premiership,CAF,65.0,FW,64,81,63,56,69,26,63,thibaultklidje_TOG
Thibaut Courtois,33,Belgium,Goalkeeper,Real Madrid,LaLiga,UEFA,325.0,GK,89,85,89,76,90,46,88,thibautcourtois_BEL
Thierno Ballo,23,Austria,Left_Winger,Wolfsberger AC,Austria_Bundesliga,UEFA,81.2,FW,70,86,62,62,76,50,49,thiernoballo_AUS
Thierno Barry,22,France,Striker,Everton FC,PremierLeague,UEFA,325.0,FW,69,77,69,48,68,22,63,thiernobarry_FRA
Thijs Dallinga,24,Netherlands,Striker,Bologna FC 1909,Serie_A,UEFA,195.0,FW,77,72,77,65,72,30,67,thijsdallinga_NET
Thilo Kehrer,28,Germany,Centre_Back,AS Monaco,Ligue1,UEFA,325.0,DF,76,71,44,65,65,76,75,thilokehrer_GER
Thomas Beelen,24,Netherlands,Centre_Back,Feyenoord Rotterdam,Eredivisie,UEFA,130.0,DF,73,74,44,64,68,74,75,thomasbeelen_NET
Thomas Delaney,33,Denmark,Central_Midfielder,FC Copenhagen,Danish_Superligaen,UEFA,19.5,MF,76,64,69,71,70,78,76,thomasdelaney_DEN
Thomas Gillier,21,Chile,Goalkeeper,CF Montréal,MLS,CONMEBOL,19.5,GK,63,64,58,60,67,21,63,thomasgillier_CHI
Thomas Jorgensen,19,Denmark,Central_Midfielder,Viborg FF,Danish_Superligaen,UEFA,32.5,MF,63,65,57,56,61,52,58,thomasjorgensen_DEN
Thomas Kaminski,32,Belgium,Goalkeeper,Charlton Athletic,Championship,UEFA,29.2,GK,75,73,75,70,77,46,74,thomaskaminski_BEL
Thomas Lehne Olsen,34,Norway,Striker,Lillestrøm SK,Other_leagues,UEFA,6.5,FW,69,74,68,57,63,38,79,thomaslehneolsen_NOR
Thomas Murg,30,Austria,Attacking_Midfielder,PAOK Thessaloniki,SuperLeague1,UEFA,24.4,MF,74,79,72,73,76,44,64,thomasmurg_AUS
Thomas Partey,32,Ghana,Defensive_Midfielder,Without Club,Unknown,CAF,227.5,MF,82,62,71,80,77,79,82,thomaspartey_GHA
Thomas Strakosha,30,Albania,Goalkeeper,AEK Athens,SuperLeague1,UEFA,40.6,GK,74,74,73,72,75,43,71,thomasstrakosha_ALB
Tiago Djalo,25,Portugal,Centre_Back,Juventus FC,Serie_A,UEFA,130.0,DF,76,80,42,61,64,76,75,tiagodjalo_POR
Tiago Orobo,31,Brazil,Striker,Jeonbuk Hyundai Motors,K_League1,CONMEBOL,12.2,FW,70,78,71,51,65,26,76,tiagoorobo_BRA
Tiago Santos,23,Portugal,Right_Back,LOSC Lille,Ligue1,UEFA,243.8,DF,77,83,56,71,77,72,66,tiagosantos_POR
Tiago Tomas,23,Portugal,Striker,VfL Wolfsburg,Bundesliga,UEFA,195.0,FW,73,83,70,58,76,39,69,tiagotomas_POR
Tijjani Noslin,26,Netherlands,Right_Winger,SS Lazio,Serie_A,UEFA,121.9,FW,75,80,73,66,78,43,74,tijjaninoslin_NET
Tijjani Reijnders,26,Netherlands,Central_Midfielder,Manchester City,PremierLeague,UEFA,975.0,MF,82,80,76,80,84,73,74,tijjanireijnders_NET
Tim Iroegbunam,22,England,Central_Midfielder,Everton FC,PremierLeague,UEFA,146.2,MF,69,65,58,64,68,66,71,timiroegbunam_ENG
Tim Kleindienst,29,Germany,Striker,Borussia Mönchengladbach,Bundesliga,UEFA,276.2,FW,77,67,79,56,68,39,87,timkleindienst_GER
Tim Meyer,21,Switzerland,Defensive_Midfielder,Grasshopper Club Zurich,Swiss_SuperLeague,UEFA,19.5,MF,61,71,51,58,65,58,62,timmeyer_SWI
Tim Oermann,21,Germany,Centre_Back,SK Sturm Graz,Austria_Bundesliga,UEFA,81.2,DF,69,76,34,55,60,70,68,timoermann_GER
Timo Letschert,32,Netherlands,Centre_Back,Chengdu Rongcheng,Chinese_SuperLeague,UEFA,9.8,DF,72,57,54,62,59,70,81,timoletschert_NET
Timon Weiner,26,Germany,Goalkeeper,Holstein Kiel,Bundesliga_2,UEFA,16.2,GK,71,74,67,66,72,50,70,timonweiner_GER
