Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
sergicardona_SPA,Sergi Cardona,Spain,Villarreal CF,DF,Left_Back,75,81,43,64,68,73,74
serginodest_UNI,Sergino Dest,United States,PSV,DF,Left_Back,79,91,60,75,82,72,69
sergiobusquets_SPA,Sergio Busquets,Spain,Inter Miami CF,MF,Defensive_Midfielder,81,37,61,77,78,78,73
sergioherrera_SPA,Sergio Herrera,Spain,CA Osasuna,GK,Goalkeeper,78,78,77,75,78,47,76
sergiykryvtsov_UKR,Sergiy Kryvtsov,Ukraine,Inter Miami CF,DF,Centre_Back,69,57,44,55,50,68,76
serhouguirassy_GUI,Serhou Guirassy,Guinea,Borussia Dortmund,FW,Striker,84,69,86,71,80,39,79
seydoubacisse_GUI,Seydouba Cisse,Guinea,CD Leganés,MF,Central_Midfielder,69,60,66,66,66,62,57
shandonbaptiste_GRE,Shandon Baptiste,Grenada,Luton Town,MF,Central_Midfielder,69,67,58,67,75,68,65
shaquillepinas_SUR,Shaquille Pinas,Suriname,Hammarby IF,DF,Left_Back,67,75,53,59,63,64,72
sheacharles_NOR,Shea Charles,Northern Ireland,Sheffield Wed,MF,Defensive_Midfielder,67,59,47,65,61,65,69
sheraldobecker_SUR,Sheraldo Becker,Suriname,Real Sociedad,FW,Striker,76,93,74,70,78,35,69
sherelfloranus_CUR,Sherel Floranus,Curacao,PEC Zwolle,DF,Right_Back,69,87,46,58,68,64,75
shkelqimvladi_KOS,Shkelqim Vladi,Kosovo,FC Lugano,FW,Striker,67,69,68,56,67,24,67
shogotaniguchi_JAP,Shogo Taniguchi,Japan,STVV,DF,Centre_Back,72,62,45,60,60,75,73
shutomachino_JAP,Shuto Machino,Japan,Holstein Kiel,FW,Striker,69,74,67,61,71,30,72
siebehoremans_BEL,Siebe Horemans,Belgium,FC Utrecht,DF,Right_Back,68,76,30,58,64,66,76
sikouniakate_MAL,Sikou Niakate,Mali,SC Braga,DF,Centre_Back,76,72,39,51,64,77,80
simonbanza_CON,Simon Banza,Congo,Trabzonspor,FW,Striker,80,75,80,56,76,36,77
simonbecher_UNI,Simon Becher,United States,St. Louis CITY SC,FW,Striker,60,58,62,40,57,38,60
simonecanestrelli_ITA,Simone Canestrelli,Italy,Pisa,DF,Centre_Back,65,65,39,48,46,65,73
simonepafundi_ITA,Simone Pafundi,Italy,Lausanne-Sport,MF,Attacking_Midfielder,69,77,65,67,76,46,53
simonescuffet_ITA,Simone Scuffet,Italy,Cagliari,GK,Goalkeeper,73,73,71,65,76,50,72
simonmignolet_BEL,Simon Mignolet,Belgium,Club Brugge,GK,Goalkeeper,78,77,75,73,80,51,81
simonseidl_AUS,Simon Seidl,Austria,Blau-Weiss Linz,MF,Central_Midfielder,60,66,55,57,61,49,51
sinalydiomande_COT,Sinaly Diomande,Cote d'Ivoire,AJ Auxerre,DF,Centre_Back,73,65,46,61,58,73,76
siyabongangezana_SOU,Siyabonga Ngezana,South Africa,FCSB,DF,Centre_Back,69,73,25,43,55,70,76
slawomirabramowicz_POL,Slawomir Abramowicz,Poland,Jagiellonia,GK,Goalkeeper,58,55,59,63,59,29,58
slobodanrubezic_MON,Slobodan Rubezic,Montenegro,Aberdeen,DF,Centre_Back,67,59,27,32,46,67,81
sofianediop_MOR,Sofiane Diop,Morocco,OGC Nice,FW,Left_Winger,76,70,70,75,81,54,53
sofyanamrabat_MOR,Sofyan Amrabat,Morocco,Fenerbahçe,MF,Defensive_Midfielder,78,65,69,73,75,74,80
souffianelkarouani_MOR,Souffian El Karouani,Morocco,FC Utrecht,DF,Left_Back,71,70,43,67,71,65,67
soumailacoulibaly_FRA,Soumaila Coulibaly,France,Stade Brestois,DF,Centre_Back,71,86,36,54,65,68,79
srdjankuzmic_SLO,Srdjan Kuzmic,Slovenia,Viborg FF,DF,Right_Back,65,75,26,58,59,61,58
stanislavlobotka_SLO,Stanislav Lobotka,Slovakia,SSC Napoli,MF,Central_Midfielder,82,72,69,80,81,75,75
stavrospilios_GRE,Stavros Pilios,Greece,AEK Athens,DF,Left_Back,69,77,48,65,70,62,63
stefanbajcetic_SPA,Stefan Bajcetic,Spain,RB Salzburg,MF,Defensive_Midfielder,72,66,52,66,72,69,66
stefanlainer_AUS,Stefan Lainer,Austria,M'gladbach,DF,Right_Back,73,70,62,65,67,73,75
stefanmauk_AUS,Stefan Mauk,Australia,Adelaide United,MF,Attacking_Midfielder,65,69,60,63,66,54,70
stefanortega_GER,Stefan Ortega,Germany,Manchester City,GK,Goalkeeper,81,79,77,86,84,52,81
stefanostzimas_GRE,Stefanos Tzimas,Greece,1. FC Nürnberg,FW,Striker,67,76,67,50,65,31,64
stefanoturati_ITA,Stefano Turati,Italy,Monza,GK,Goalkeeper,74,75,71,71,78,35,74
stefanposch_AUS,Stefan Posch,Austria,Bologna,DF,Right_Back,78,75,55,68,65,79,75
stefansavic_MON,Stefan Savic,Montenegro,Trabzonspor,DF,Centre_Back,81,63,35,57,57,83,79
stefanschwab_AUS,Stefan Schwab,Austria,PAOK FC,MF,Central_Midfielder,74,63,71,75,72,70,75
stefantarnovanu_ROM,Stefan Tarnovanu,Romania,FCSB,GK,Goalkeeper,70,68,65,65,73,55,73
steliosandreou_CYP,Stelios Andreou,Cyprus,Sp. Charleroi,DF,Centre_Back,69,71,30,55,56,68,76
stepheneustaquio_CAN,Stephen Eustaquio,Canada,FC Porto,MF,Defensive_Midfielder,76,66,66,75,73,72,73
stephenwelsh_SCO,Stephen Welsh,Scotland,Celtic,DF,Centre_Back,68,66,31,57,62,67,69
stephymavididi_ENG,Stephy Mavididi,England,Leicester City,FW,Left_Winger,76,88,75,69,76,28,74
stevemandanda_FRA,Steve Mandanda,France,Stade Rennais FC,GK,Goalkeeper,78,75,77,74,79,49,77
stevemounie_BEN,Steve Mounie,Benin,FC Augsburg,FW,Striker,76,63,75,64,71,45,79
stevenbenda_GER,Steven Benda,Germany,Fulham,GK,Goalkeeper,67,67,65,61,70,37,66
stevenberghuis_NET,Steven Berghuis,Netherlands,Ajax,FW,Right_Winger,79,72,80,82,79,39,66
stevenbergwijn_NET,Steven Bergwijn,Netherlands,Al Ittihad,FW,Left_Winger,79,80,76,74,82,41,70
stevenugarkovic_AUS,Steven Ugarkovic,Australia,Melbourne City,MF,Defensive_Midfielder,66,62,58,61,65,61,76
stijeresink_NET,Stije Resink,Netherlands,FC Groningen,MF,Central_Midfielder,66,65,53,64,66,59,67
stijnspierings_NET,Stijn Spierings,Netherlands,Brøndby IF,MF,Defensive_Midfielder,75,54,66,68,70,74,75
stoledimitrievski_NOR,Stole Dimitrievski,North Macedonia,Valencia CF,GK,Goalkeeper,79,78,80,74,79,36,78
stormroux_NEW,Storm Roux,New Zealand,Central Coast,DF,Right_Back,64,76,46,52,60,57,77
strahinjapavlovic_SER,Strahinja Pavlovic,Serbia,Milano FC,DF,Centre_Back,76,70,43,51,64,75,84
suphanatmueanta_THA,Suphanat Mueanta,Thailand,OH Leuven,FW,Right_Winger,64,66,61,57,67,23,44
svenbotman_NET,Sven Botman,Netherlands,Newcastle Utd,DF,Centre_Back,82,60,37,63,65,83,83
svenmichel_GER,Sven Michel,Germany,SC Paderborn 07,FW,Striker,71,69,73,66,74,34,72
svenmijnans_NET,Sven Mijnans,Netherlands,AZ,MF,Central_Midfielder,74,65,71,71,75,63,70
svenulreich_GER,Sven Ulreich,Germany,FC Bayern München,GK,Goalkeeper,74,75,69,62,79,41,73
sverriringiingason_ICE,Sverrir Ingi Ingason,Iceland,Panathinaikos,DF,Centre_Back,72,52,53,57,57,72,75
szymonwlodarczyk_POL,Szymon Wlodarczyk,Poland,Salernitana,FW,Striker,68,71,68,51,65,23,72
taibaribo_ISR,Tai Baribo,Israel,Philadelphia,FW,Striker,70,72,72,51,67,25,70
taichifukui_JAP,Taichi Fukui,Japan,Arouca,MF,Central_Midfielder,66,76,52,64,73,52,43
taiwoawoniyi_NIG,Taiwo Awoniyi,Nigeria,Nott'm Forest,FW,Striker,76,75,76,60,69,32,79
tajonbuchanan_CAN,Tajon Buchanan,Canada,Lombardia FC,MF,Side_Midfielder,74,92,65,66,74,67,73
takahiroakimoto_JAP,Takahiro Akimoto,Japan,OH Leuven,DF,Left_Back,66,77,65,62,67,58,72
takefusakubo_JAP,Takefusa Kubo,Japan,Real Sociedad,FW,Right_Winger,81,84,76,76,83,40,60
takehirotomiyasu_JAP,Takehiro Tomiyasu,Japan,Arsenal,DF,Right_Back,78,69,33,67,72,80,80
takumukawamura_JAP,Takumu Kawamura,Japan,RB Salzburg,MF,Central_Midfielder,61,58,61,58,60,58,58
takurokaneko_JAP,Takuro Kaneko,Japan,KV Kortrijk,FW,Right_Winger,70,80,64,67,72,54,63
takutooshima_JAP,Takuto Oshima,Japan,Univ. Craiova,MF,Central_Midfielder,67,69,53,67,71,55,58
takuyaogiwara_JAP,Takuya Ogiwara,Japan,Dinamo Zagreb,DF,Left_Back,66,82,59,64,66,55,71
tammyabraham_ENG,Tammy Abraham,England,Milano FC,FW,Striker,78,78,76,65,75,36,77
tanguyzoukrou_FRA,Tanguy Zoukrou,France,BSC Young Boys,DF,Centre_Back,64,49,32,43,42,66,63
tannertessmann_UNI,Tanner Tessmann,United States,OL,MF,Defensive_Midfielder,71,61,56,68,69,67,78
tarasmykhavko_UKR,Taras Mykhavko,Ukraine,Dynamo Kyiv,DF,Centre_Back,65,64,30,50,56,66,62
tarasstepanenko_UKR,Taras Stepanenko,Ukraine,Shakhtar Donetsk,MF,Defensive_Midfielder,76,64,58,71,69,75,77
tariktissoudali_MOR,Tarik Tissoudali,Morocco,PAOK FC,FW,Striker,75,73,75,69,80,37,60
tariqlamptey_GHA,Tariq Lamptey,Ghana,Brighton,DF,Right_Back,75,85,44,66,77,70,50
taterussell_AUS,Tate Russell,Australia,Western United,DF,Right_Back,61,80,46,55,59,54,63
tatsuhirosakamoto_JAP,Tatsuhiro Sakamoto,Japan,Coventry City,MF,Side_Midfielder,73,80,64,69,75,58,60
taylanbulut_GER,Taylan Bulut,Germany,FC Schalke 04,DF,Right_Back,58,63,43,53,53,56,62
taylorharwood-bellis_ENG,Taylor Harwood-Bellis,England,Southampton,DF,Centre_Back,75,66,36,61,67,76,76
tayvongray_JAM,Tayvon Gray,Jamaica,New York City FC,DF,Right_Back,65,78,30,52,64,62,64
teddyokou_FRA,Teddy Okou,France,Lausanne-Sport,FW,Striker,69,90,68,63,75,31,63
teemupukki_FIN,Teemu Pukki,Finland,Minnesota United,FW,Striker,74,75,75,63,72,36,72
teremmoffi_NIG,Terem Moffi,Nigeria,OGC Nice,FW,Striker,77,91,77,54,72,26,77
terryyegbe_GHA,Terry Yegbe,Ghana,IF Elfsborg,DF,Centre_Back,62,64,36,48,50,59,73
teunkoopmeiners_NET,Teun Koopmeiners,Netherlands,Juventus,MF,Central_Midfielder,83,66,78,83,78,75,78
theloaasgaard_NOR,Thelo Aasgaard,Norway,Wigan Athletic,MF,Attacking_Midfielder,66,65,65,64,67,43,61
theobair_CAN,Theo Bair,Canada,AJ Auxerre,FW,Striker,69,73,67,50,64,28,79
theodoreku-dipietro_UNI,Theodore Ku-DiPietro,United States,D.C. United,MF,Side_Midfielder,64,73,59,52,68,35,56
theohernandez_FRA,Theo Hernandez,France,Milano FC,DF,Left_Back,87,95,76,78,84,81,89
theoleoni_BEL,Theo Leoni,Belgium,RSC Anderlecht,MF,Central_Midfielder,73,70,67,73,71,64,63
theomagnin_SWI,Theo Magnin,Switzerland,Servette FC,DF,Right_Back,61,63,35,48,60,58,51
theosander_DEN,Theo Sander,Denmark,F.C. København,GK,Goalkeeper,63,64,62,63,65,39,62
thiagocardozo_URU,Thiago Cardozo,Uruguay,Unión,GK,Goalkeeper,69,70,66,61,73,42,65
thiagohelguera_URU,Thiago Helguera,Uruguay,SC Braga,MF,Defensive_Midfielder,65,71,44,57,63,60,64
thibaultklidje_TOG,Thibault Klidje,Togo,FC Luzern,FW,Striker,64,81,63,56,69,26,63
thibautcourtois_BEL,Thibaut Courtois,Belgium,Real Madrid,GK,Goalkeeper,89,85,89,76,90,46,88
thiernoballo_AUS,Thierno Ballo,Austria,Wolfsberger AC,FW,Left_Winger,70,86,62,62,76,50,49
thiernobarry_FRA,Thierno Barry,France,Villarreal CF,FW,Striker,69,77,69,48,68,22,63
thijsdallinga_NET,Thijs Dallinga,Netherlands,Bologna,FW,Striker,77,72,77,65,72,30,67
thilokehrer_GER,Thilo Kehrer,Germany,AS Monaco,DF,Centre_Back,76,71,44,65,65,76,75
thomasbeelen_NET,Thomas Beelen,Netherlands,Feyenoord,DF,Centre_Back,73,74,44,64,68,74,75
thomasdelaney_DEN,Thomas Delaney,Denmark,F.C. København,MF,Defensive_Midfielder,76,64,69,71,70,78,76
thomasgillier_CHI,Thomas Gillier,Chile,Uni. Católica,GK,Goalkeeper,63,64,58,60,67,21,63
thomasjorgensen_DEN,Thomas Jorgensen,Denmark,Viborg FF,MF,Central_Midfielder,63,65,57,56,61,52,58
thomaskaminski_BEL,Thomas Kaminski,Belgium,Luton Town,GK,Goalkeeper,75,73,75,70,77,46,74
thomaslehneolsen_NOR,Thomas Lehne Olsen,Norway,Lillestrøm SK,FW,Striker,69,74,68,57,63,38,79
thomasmurg_AUS,Thomas Murg,Austria,PAOK FC,MF,Attacking_Midfielder,74,79,72,73,76,44,64
thomaspartey_GHA,Thomas Partey,Ghana,Arsenal,MF,Defensive_Midfielder,82,62,71,80,77,79,82
thomasstrakosha_ALB,Thomas Strakosha,Albania,AEK Athens,GK,Goalkeeper,74,74,73,72,75,43,71
tiagodjalo_POR,Tiago Djalo,Portugal,FC Porto,DF,Centre_Back,76,80,42,61,64,76,75
tiagoorobo_BRA,Tiago Orobo,Brazil,Jeonbuk Hyundai,FW,Striker,70,78,71,51,65,26,76
tiagosantos_POR,Tiago Santos,Portugal,LOSC Lille,DF,Right_Back,77,83,56,71,77,72,66
tiagotomas_POR,Tiago Tomas,Portugal,VfL Wolfsburg,FW,Striker,73,83,70,58,76,39,69
tijjaninoslin_NET,Tijjani Noslin,Netherlands,Latium,FW,Striker,75,80,73,66,78,43,74
tijjanireijnders_NET,Tijjani Reijnders,Netherlands,Milano FC,MF,Central_Midfielder,82,80,76,80,84,73,74
timiroegbunam_ENG,Tim Iroegbunam,England,Everton,MF,Defensive_Midfielder,69,65,58,64,68,66,71
timkleindienst_GER,Tim Kleindienst,Germany,M'gladbach,FW,Striker,77,67,79,56,68,39,87
timmeyer_SWI,Tim Meyer,Switzerland,GC Zürich,MF,Central_Midfielder,61,71,51,58,65,58,62
timoermann_GER,Tim Oermann,Germany,VfL Bochum 1848,DF,Centre_Back,69,76,34,55,60,70,68
timoletschert_NET,Timo Letschert,Netherlands,Rongcheng FC,DF,Centre_Back,72,57,54,62,59,70,81
timonweiner_GER,Timon Weiner,Germany,Holstein Kiel,GK,Goalkeeper,71,74,67,66,72,50,70
timonwellenreuther_GER,Timon Wellenreuther,Germany,Feyenoord,GK,Goalkeeper,76,77,75,69,76,53,75
timothecognat_FRA,Timothe Cognat,France,Servette FC,MF,Central_Midfielder,74,78,66,73,76,62,70
timothycastagne_BEL,Timothy Castagne,Belgium,Fulham,DF,Right_Back,77,72,57,71,73,74,72
timothyfayulu_CON,Timothy Fayulu,Congo,FC Sion,GK,Goalkeeper,67,68,66,62,69,25,65
timothytillman_UNI,Timothy Tillman,United States,LAFC,MF,Central_Midfielder,71,75,56,67,75,54,68
timpayne_NEW,Tim Payne,New Zealand,Well. Phoenix,DF,Right_Back,67,68,56,61,59,62,81
tinjedvaj_CRO,Tin Jedvaj,Croatia,Panathinaikos,DF,Centre_Back,74,70,51,57,64,74,76
tinokadewere_ZIM,Tino Kadewere,Zimbabwe,FC Nantes,FW,Striker,72,73,72,66,72,38,67
tinolivramento_ENG,Tino Livramento,England,Newcastle Utd,DF,Right_Back,78,83,50,70,79,74,73
tinplavotic_CRO,Tin Plavotic,Croatia,FK Austria Wien,DF,Centre_Back,68,40,29,46,42,67,77
tjarkernst_GER,Tjark Ernst,Germany,Hertha BSC,GK,Goalkeeper,68,72,68,58,71,29,67
tjaronnchery_SUR,Tjaronn Chery,Suriname,Royal Antwerp FC,MF,Attacking_Midfielder,73,59,75,71,75,29,68
tobeleysen_BEL,Tobe Leysen,Belgium,OH Leuven,GK,Goalkeeper,69,70,65,65,74,36,70
tobiaslauritsen_NOR,Tobias Lauritsen,Norway,Sparta Rotterdam,FW,Striker,72,60,70,53,62,42,77
tobiaslawal_AUS,Tobias Lawal,Austria,LASK,GK,Goalkeeper,72,77,68,64,74,30,70
tobycollyer_ENG,Toby Collyer,England,Man Utd,MF,Defensive_Midfielder,59,65,33,56,58,55,55
tochichukwuani_DEN,Tochi Chukwuani,Denmark,SK Sturm Graz,MF,Central_Midfielder,68,70,62,67,71,63,71
tomasaraujo_POR,Tomas Araujo,Portugal,SL Benfica,DF,Centre_Back,73,79,29,65,66,72,79
tomasaviles_ARG,Tomas Aviles,Argentina,Inter Miami CF,DF,Centre_Back,70,60,48,58,58,71,70
tomasbelmonte_ARG,Tomas Belmonte,Argentina,Boca Juniors,MF,Defensive_Midfielder,75,68,65,66,73,73,79
tomascvancara_CZE,Tomas Cvancara,Czech Republic,M'gladbach,FW,Striker,75,77,73,66,72,25,77
tomasdurso_ARG,Tomas Durso,Argentina,Atlético Tucumán,GK,Goalkeeper,65,66,58,55,69,26,69
tomashandel_POR,Tomas Handel,Portugal,Vitória SC,MF,Defensive_Midfielder,73,71,56,70,73,69,67
tomasmarchiori_ARG,Tomas Marchiori,Argentina,Vélez Sarsfield,GK,Goalkeeper,74,74,73,71,74,40,74
tomaspalacios_ARG,Tomas Palacios,Argentina,Lombardia FC,DF,Centre_Back,64,53,36,34,38,66,69
tomassoucek_CZE,Tomas Soucek,Czech Republic,West Ham,MF,Defensive_Midfielder,79,50,72,71,68,80,83
tomaszkedziora_POL,Tomasz Kedziora,Poland,PAOK FC,DF,Centre_Back,73,76,45,65,65,72,75
tombischof_GER,Tom Bischof,Germany,TSG Hoffenheim,MF,Attacking_Midfielder,68,61,55,66,73,44,51
tomcairney_SCO,Tom Cairney,Scotland,Fulham,MF,Central_Midfielder,75,52,72,78,75,63,65
tomcannon_IRE,Tom Cannon,Ireland,Stoke City,FW,Striker,69,78,69,56,72,27,59
tomfellows_ENG,Tom Fellows,England,West Brom,MF,Side_Midfielder,69,83,61,63,70,46,62
tomglover_AUS,Tom Glover,Australia,Middlesbrough,GK,Goalkeeper,66,68,61,63,68,32,65
tomihorvat_SLO,Tomi Horvat,Slovenia,SK Sturm Graz,MF,Attacking_Midfielder,73,75,70,71,76,53,68
tommasobaldanzi_ITA,Tommaso Baldanzi,Italy,AS Roma,MF,Attacking_Midfielder,76,78,72,73,79,41,50
tommasomartinelli_ITA,Tommaso Martinelli,Italy,Fiorentina,GK,Goalkeeper,59,61,59,56,62,23,58
tommasopobega_ITA,Tommaso Pobega,Italy,Bologna,MF,Central_Midfielder,74,74,76,71,75,75,78
tommyconway_SCO,Tommy Conway,Scotland,Middlesbrough,FW,Striker,69,81,68,53,68,20,57
tommydoyle_ENG,Tommy Doyle,England,Wolves,MF,Central_Midfielder,74,67,65,74,75,65,67
tommysmith_NEW,Tommy Smith,New Zealand,Auckland FC,DF,Centre_Back,62,39,37,48,47,60,67
tomokiiwata_JAP,Tomoki Iwata,Japan,Birmingham City,MF,Defensive_Midfielder,72,75,60,64,68,68,77
toniborevkovic_CRO,Toni Borevkovic,Croatia,Vitória SC,DF,Centre_Back,72,45,30,46,49,73,77
tonniadamsen_DEN,Tonni Adamsen,Denmark,Silkeborg IF,FW,Striker,68,77,68,54,67,29,64
tonnyvilhena_NET,Tonny Vilhena,Netherlands,Panathinaikos,MF,Central_Midfielder,74,70,72,75,74,73,76
topikeskinen_FIN,Topi Keskinen,Finland,Aberdeen,FW,Left_Winger,65,83,61,59,66,39,56
tosinadarabioyo_ENG,Tosin Adarabioyo,England,Chelsea,DF,Centre_Back,78,72,35,63,63,78,78
toti_POR,Toti,Portugal,Wolves,DF,Centre_Back,76,79,47,65,66,76,76
traihume_NOR,Trai Hume,Northern Ireland,Sunderland,DF,Right_Back,73,81,37,61,67,70,79
trentalexander-arnold_ENG,Trent Alexander-Arnold,England,Liverpool,DF,Right_Back,86,75,72,90,80,80,74
trevohchalobah_ENG,Trevoh Chalobah,England,Crystal Palace,DF,Centre_Back,78,67,50,67,67,78,78
treynyoni_ENG,Trey Nyoni,England,Liverpool,MF,Central_Midfielder,61,67,52,58,67,50,51
troyparrott_IRE,Troy Parrott,Ireland,AZ,FW,Striker,68,78,65,61,71,44,65
tsuyoshiwatanabe_JAP,Tsuyoshi Watanabe,Japan,KAA Gent,DF,Centre_Back,74,77,29,47,55,75,76
tuta_BRA,Tuta,Brazil,Frankfurt,DF,Centre_Back,76,70,49,64,71,76,76
tuurrommens_BEL,Tuur Rommens,Belgium,KVC Westerlo,DF,Left_Back,67,69,41,60,67,61,63
tyleradams_UNI,Tyler Adams,United States,AFC Bournemouth,MF,Defensive_Midfielder,77,77,50,68,72,77,74
tylerbindon_NEW,Tyler Bindon,New Zealand,Reading,DF,Centre_Back,67,60,32,49,58,67,70
tylerdibling_ENG,Tyler Dibling,England,Southampton,FW,Right_Winger,59,77,51,51,64,25,49
tyrellmalacia_NET,Tyrell Malacia,Netherlands,Man Utd,DF,Left_Back,76,78,54,67,76,73,73
tyrickmitchell_ENG,Tyrick Mitchell,England,Crystal Palace,DF,Left_Back,77,75,41,62,73,76,69
tyronowusu_SWI,Tyron Owusu,Switzerland,FC Luzern,MF,Central_Midfielder,51,60,33,51,51,52,55
ugurcancakir_TUR,Ugurcan Cakir,Turkey,Trabzonspor,GK,Goalkeeper,77,78,76,74,73,54,80
umehemmanuel_NIG,Umeh Emmanuel,Nigeria,FC Zürich,FW,Left_Winger,63,80,64,52,66,29,53
umuttohumcu_GER,Umut Tohumcu,Germany,TSG Hoffenheim,MF,Attacking_Midfielder,70,69,62,68,72,46,53
unaisimon_SPA,Unai Simon,Spain,Athletic Club,GK,Goalkeeper,86,85,81,78,86,49,85
uranbislimi_SWI,Uran Bislimi,Switzerland,FC Lugano,MF,Central_Midfielder,71,69,66,69,73,64,72
urosracic_SER,Uros Racic,Serbia,West Brom,MF,Central_Midfielder,72,57,68,72,71,70,79
valentinatangana_FRA,Valentin Atangana,France,Stade de Reims,MF,Defensive_Midfielder,68,55,53,64,67,66,56
valentincarboni_ARG,Valentin Carboni,Argentina,OM,MF,Attacking_Midfielder,72,61,70,73,73,46,49
valentingendrey_FRA,Valentin Gendrey,France,TSG Hoffenheim,DF,Right_Back,73,79,34,59,66,68,73
valentingomez_ARG,Valentin Gomez,Argentina,Vélez Sarsfield,DF,Centre_Back,72,79,32,57,67,72,76
valentinrongier_FRA,Valentin Rongier,France,OM,MF,Defensive_Midfielder,79,65,65,75,78,75,78
valeregermain_FRA,Valere Germain,France,Macarthur FC,FW,Striker,72,57,72,69,72,43,73
valonberisha_KOS,Valon Berisha,Kosovo,LASK,MF,Central_Midfielder,69,58,64,71,73,59,73
vanderson_BRA,Vanderson,Brazil,AS Monaco,DF,Right_Back,77,77,62,74,77,72,71
vangelispavlidis_GRE,Vangelis Pavlidis,Greece,SL Benfica,FW,Striker,80,75,82,67,78,44,82
vanjamilinkovic-savic_SER,Vanja Milinkovic-Savic,Serbia,Torino,GK,Goalkeeper,77,81,76,84,77,43,77
vasiliosbarkas_GRE,Vasilios Barkas,Greece,FC Utrecht,GK,Goalkeeper,74,74,72,73,75,42,72
victorbak_DEN,Victor Bak,Denmark,FC Midtjylland,DF,Left_Back,65,82,51,59,63,58,68
victorboniface_NIG,Victor Boniface,Nigeria,Leverkusen,FW,Striker,82,73,83,66,80,38,82
victorfroholdt_DEN,Victor Froholdt,Denmark,F.C. København,MF,Central_Midfielder,60,74,53,59,62,47,53
victorgomez_SPA,Victor Gomez,Spain,SC Braga,DF,Right_Back,75,80,51,74,75,69,71
victorkristiansen_DEN,Victor Kristiansen,Denmark,Leicester City,DF,Left_Back,75,73,55,67,73,71,73
victorlindelof_SWE,Victor Lindelof,Sweden,Man Utd,DF,Centre_Back,78,52,51,73,72,80,74
victornelsson_DEN,Victor Nelsson,Denmark,Galatasaray,DF,Centre_Back,78,63,43,60,67,80,84
victorosimhen_NIG,Victor Osimhen,Nigeria,Galatasaray,FW,Striker,87,89,84,65,81,42,82
viktorgyokeres_SWE,Viktor Gyokeres,Sweden,Sporting CP,FW,Striker,84,90,83,67,80,36,91
viktorjohansson_SWE,Viktor Johansson,Sweden,Stoke City,GK,Goalkeeper,74,75,71,70,77,40,73
viljamisinisalo_FIN,Viljami Sinisalo,Finland,Celtic,GK,Goalkeeper,66,68,65,66,68,27,64
vincentjanssen_NET,Vincent Janssen,Netherlands,Royal Antwerp FC,FW,Striker,77,69,76,69,72,48,88
viniciusjunior_BRA,Vinicius Junior,Brazil,Real Madrid,FW,Left_Winger,90,95,84,81,91,29,69
viniciustobias_BRA,Vinicius Tobias,Brazil,Shakhtar Donetsk,DF,Right_Back,65,71,44,56,67,61,64
virgilvandijk_NET,Virgil van Dijk,Netherlands,Liverpool,DF,Centre_Back,89,78,60,71,71,89,86
vitaliymykolenko_UKR,Vitaliy Mykolenko,Ukraine,Everton,DF,Left_Back,77,75,51,65,61,76,69
vitalyjanelt_GER,Vitaly Janelt,Germany,Brentford,MF,Central_Midfielder,76,60,70,73,73,73,78
vitezslavjaros_CZE,Vitezslav Jaros,Czech Republic,Liverpool,GK,Goalkeeper,68,70,68,68,68,39,66
vitorcarvalho_BRA,Vitor Carvalho,Brazil,SC Braga,MF,Defensive_Midfielder,74,75,62,64,71,72,75
vitorgabriel_BRA,Vitor Gabriel,Brazil,Gangwon FC,FW,Striker,65,74,64,43,63,21,69
vitorroque_BRA,Vitor Roque,Brazil,Real Betis,FW,Striker,76,85,79,59,80,20,64
vladislavsgutkovskis_LAT,Vladislavs Gutkovskis,Latvia,Daejeon,FW,Striker,67,76,66,52,63,25,79
vladyslavvanat_UKR,Vladyslav Vanat,Ukraine,Dynamo Kyiv,FW,Striker,74,79,74,59,73,26,64
volodymyrbrazhko_UKR,Volodymyr Brazhko,Ukraine,Dynamo Kyiv,MF,Defensive_Midfielder,71,65,64,67,67,68,71
wahbikhazri_TUN,Wahbi Khazri,Tunisia,Montpellier,FW,Striker,72,63,75,73,75,43,70
waldemaranton_GER,Waldemar Anton,Germany,Borussia Dortmund,DF,Centre_Back,81,69,46,65,67,81,83
walidcheddira_MOR,Walid Cheddira,Morocco,RCD Espanyol,FW,Striker,74,80,73,64,68,41,76
walkerzimmerman_UNI,Walker Zimmerman,United States,Nashville SC,DF,Centre_Back,75,56,50,55,56,74,84
walterbenitez_ARG,Walter Benitez,Argentina,PSV,GK,Goalkeeper,80,79,78,72,82,37,79
warleson_BRA,Warleson,Brazil,Cercle Brugge,GK,Goalkeeper,72,72,70,75,76,27,69
warrenbondo_FRA,Warren Bondo,France,Monza,MF,Central_Midfielder,66,74,55,62,72,58,63
warrenzaire-emery_FRA,Warren Zaire-Emery,France,Paris SG,MF,Central_Midfielder,80,79,68,77,80,75,78
wataruendo_JAP,Wataru Endo,Japan,Liverpool,MF,Defensive_Midfielder,80,60,68,71,78,79,76
wesfoderingham_ENG,Wes Foderingham,England,West Ham,GK,Goalkeeper,73,74,71,72,75,44,72
wesharding_JAM,Wes Harding,Jamaica,Millwall,DF,Centre_Back,67,69,41,54,60,66,78
wesleyfofana_FRA,Wesley Fofana,France,Chelsea,DF,Centre_Back,78,67,40,60,65,80,75
wesleyhoedt_NET,Wesley Hoedt,Netherlands,Al Shabab,DF,Centre_Back,73,56,46,69,60,74,75
